Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_076.jpg;0;0.4426889;0;0.01758166;99.67171;85.59166;0.101099;56.87483;-0.0001422169
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_151.jpg;0;0.6199858;0;0.05033971;99.67447;85.59586;0.1995889;56.92031;-0.000262597
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_207.jpg;0;0.809598;0;0.06341995;99.67848;85.60205;0.3362634;57.01828;-0.0004629067
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_270.jpg;0;1;0;0.1408629;99.68456;85.61139;0.528115;57.03313;-0.0005095111
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_328.jpg;0;1;0;0.1778796;99.69267;85.62384;0.7550169;57.02378;-0.000610101
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_392.jpg;0;1;0;0.2347144;99.70264;85.63924;1.006163;57.13959;-0.000989356
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_450.jpg;0;1;0;0.289588;99.71439;85.65727;1.259503;57.06461;-0.0005715528
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_515.jpg;-2.697347;1;0;0.3428913;99.72948;85.67953;1.25631;57.05737;-0.00193565
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_579.jpg;-5.542688;1;0;0.3990972;99.74257;85.69833;1.137726;56.95196;-0.0005788125
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_637.jpg;-8.142167;1;0;0.450904;99.75838;85.71977;1.076146;56.51971;0.000257725
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_706.jpg;-10.80392;1;0;0.4974325;99.77724;85.74407;1.078786;55.99478;359.9902
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_757.jpg;-13.88187;1;0;0.5445482;99.79879;85.77036;1.118115;55.46823;359.9673
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_813.jpg;-15;1;0;0.5730966;99.81464;85.78875;1.156233;55.01423;359.9493
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_871.jpg;-15;1;0;0.6258553;99.83959;85.81738;1.186949;54.17035;359.9565
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_940.jpg;-15;1;0;0.6866031;99.8765;85.85838;1.192579;53.17075;0.004517067
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_43_991.jpg;-12.59182;1;0;0.7263498;99.89664;85.87979;1.190423;52.55323;0.006102169
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_057.jpg;-10.00261;1;0;0.770156;99.93915;85.92581;1.189778;51.52396;0.004362229
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_107.jpg;-6.869077;1;0;0.8299804;99.96169;85.95058;1.196952;51.05702;0.004099087
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_166.jpg;-4.638112;1;0;0.8850897;99.99722;85.99029;1.217875;50.63504;0.00164047
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_224.jpg;-2.086258;1;0;0.9292563;100.0341;86.03251;1.228058;50.39994;0.000745222
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_293.jpg;0;1;0;0.9683812;100.0723;86.07771;1.234475;50.32492;-0.0003703569
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_341.jpg;0;1;0;1.016738;100.112;86.12514;1.22531;50.3271;-0.00103066
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_408.jpg;0;1;0;1.064969;100.1533;86.17461;1.213544;50.31244;0.0001605721
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_459.jpg;0;1;0;1.122319;100.1968;86.22655;1.227358;50.37233;-0.001135006
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_517.jpg;0;1;0;1.155077;100.2417;86.28037;1.224916;50.38039;-0.0008361688
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_574.jpg;0;1;0;1.204005;100.2886;86.33654;1.226752;50.33633;-0.0006993208
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_639.jpg;0;1;0;1.250934;100.3374;86.39495;1.233258;50.29862;-0.0007326274
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_695.jpg;0;1;0;1.296562;100.388;86.45535;1.232856;50.28775;-0.0009353387
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_758.jpg;0;1;0;1.345755;100.4405;86.51807;1.239991;50.25809;-0.0008075388
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_808.jpg;0;1;0;1.391276;100.4764;86.561;1.241556;50.25018;-0.0009237598
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_867.jpg;0;1;0;1.438555;100.532;86.62726;1.245598;50.23408;-0.0009345959
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_925.jpg;0;1;0;1.48564;100.5894;86.69569;1.251746;50.21749;-0.0009264055
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_44_988.jpg;0;1;0;1.532347;100.6486;86.7662;1.25404;50.20657;-0.0009300356
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_041.jpg;0;1;0;1.579803;100.7095;86.83884;1.256435;50.19624;-0.0009756976
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_101.jpg;0;1;0;1.610679;100.7724;86.91364;1.262004;50.18362;-0.0009788487
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_159.jpg;0;1;0;1.656117;100.837;86.9905;1.265278;50.17376;-0.001011942
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_225.jpg;0;1;0;1.702956;100.9034;87.0695;1.270017;50.16163;-0.001010583
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_276.jpg;0;1;0;1.763302;100.9716;87.15057;1.273603;50.15241;-0.001040634
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_334.jpg;0;1;0;1.794669;101.0416;87.2338;1.28091;50.13915;-0.001066523
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_393.jpg;0;1;0;1.839332;101.0892;87.29034;1.280695;50.13413;-0.001071166
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_451.jpg;0;1;0;1.885528;101.1622;87.377;1.286704;50.12085;-0.001084993
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_508.jpg;0;1;0;1.930749;101.2369;87.4657;1.292123;50.10992;-0.001109094
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_572.jpg;0;1;0;1.975836;101.3134;87.55644;1.296555;50.09883;-0.001122413
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_627.jpg;0;1;0;2.02077;101.3916;87.64921;1.299327;50.08769;-0.001141495
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_684.jpg;0;1;0;2.065547;101.4715;87.74399;1.300346;50.07652;-0.0011558
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_741.jpg;0;1;0;2.10989;101.5532;87.84085;1.305387;50.06667;-0.001185132
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_806.jpg;0;1;0;2.139671;101.6367;87.93975;1.310734;50.0542;-0.001204269
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_859.jpg;0;1;0;2.183269;101.7219;88.04058;1.311215;50.04313;-0.00120056
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_925.jpg;0;1;0;2.228054;101.8088;88.1435;1.317722;50.03174;-0.001245211
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_45_976.jpg;0;1;0;2.286773;101.8974;88.24834;1.317928;50.02069;-0.00123491
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_034.jpg;0;1;0;2.315884;101.9878;88.35524;1.323069;50.00918;-0.001265149
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_092.jpg;0;1;0;2.359444;102.049;88.42757;1.324186;50.00315;-0.001273343
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_158.jpg;0;1;0;2.403155;102.1736;88.57487;1.325754;49.98629;-0.001276013
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_210.jpg;0;1;0;2.446409;102.2371;88.64986;1.328767;49.97861;-0.0012829
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_267.jpg;0;1;0;2.489536;102.3338;88.76399;1.335008;49.96731;-0.00132224
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_327.jpg;0;1;0;2.532054;102.432;88.87999;1.334853;49.95638;-0.001310658
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_385.jpg;0;1;0;2.575685;102.532;88.99794;1.334135;49.94374;-0.001316022
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_441.jpg;0;1;0;2.604149;102.6337;89.11785;1.335928;49.93166;-0.001324589
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_504.jpg;0;1;0;2.64672;102.7371;89.23971;1.339715;49.91953;-0.001344608
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_559.jpg;0;1;0;2.689157;102.8421;89.3635;1.344559;49.90741;-0.001357474
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_624.jpg;0;1;0;2.731472;102.9489;89.48921;1.349395;49.89536;-0.0013792
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_674.jpg;0;1;0;2.787703;103.0572;89.61681;1.353287;49.88341;-0.001404583
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_731.jpg;0;1;0;2.815732;103.1304;89.70292;1.355084;49.87546;-0.001409814
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_789.jpg;0;1;0;2.857661;103.2415;89.83364;1.356467;49.86345;-0.001427029
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_856.jpg;0;1;0;2.899437;103.3923;90.01092;1.360279;49.84816;-0.0009957006
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_46_906.jpg;0;1;0;2.940771;103.4688;90.10083;1.365315;49.83754;-0.001433813
